"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Mepha";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"S";"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Normon";"Pó para solução injetável";"1000 mg + 200 mg";"Autorizado";"S";"Laboratórios Normon, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Normon";"Pó para solução injetável";"2000 mg + 200 mg";"Autorizado";"S";"Laboratórios Normon, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Normon";"Pó para solução injetável";"500 mg + 50 mg";"Autorizado";"S";"Laboratórios Normon, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Pharmakern";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Ranbaxy";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"Laboratorios Ranbaxy S.L.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Ratiopharm 400mg/5ml + 57mg/5 ml pó p/ susp oral";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz";"Pó para solução injetável ou para perfusão";"1000 mg + 200 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz";"Pó para solução injetável ou para perfusão";"500 mg + 100 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz";"Pó para solução injetável ou para perfusão";"500 mg + 50 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz";"Pó para solução para perfusão";"2000 mg + 200 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz 125 mg + 31,25 mg/5 ml Pó para susp. oral";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz 250 mg + 62,5 mg/5 ml Pó para susp. oral";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz 500 mg + 125 mg Comprimidos revestidos";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico Sandoz 875 mg + 125 mg Comprimidos revestidos";"Comprimido revestido";"875 mg + 125 mg";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico-Ratiopharm 125 mg e 31,25mg/5 ml, Suspensão Oral";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico-Ratiopharm 250 mg e 62,5 mg/5 ml, Suspensão Oral";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido Clavulânico-Ratiopharm 500 mg e 125 mg Comprimido Revestido";"Comprimido revestido";"500 mg + 125 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Aurobindo";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Aurobindo";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Ciclum 875 mg + 125 mg comprimidos";"Comprimido";"875 mg + 125 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Krka";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"S";"KRKA d.d., Novo mesto";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Krka";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"KRKA d.d., Novo mesto";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Krka";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"S";"KRKA d.d., Novo mesto";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Mylan";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"Mylan, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Pentafarma";"Comprimido revestido";"875 mg + 125 mg";"Autorizado";"N";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Pentafarma";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"N";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Ratiopharm 875 mg e 125mg comprimidos revestidos";"Comprimido revestido";"875 mg + 125 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina + Ácido clavulânico Stada";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina e Ácido Clavulânico, 1000 mg e 100 mg, Pó para Solução para Perfusão";"Pó para solução para perfusão";"1000 mg + 100 mg";"Autorizado";"S";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina e Ácido Clavulânico, 1000mg e 200mg, Pó e Solvente p/ Solução Inject";"Pó e solvente para solução injetável";"1000 mg/20 ml + 200 mg/20 ml";"Autorizado";"S";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina e Ácido Clavulânico, 2000mg e 200mg, Pó Para Solução Para Perfusão";"Pó para solução para perfusão";"2000 mg + 200 mg";"Autorizado";"S";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Amoxicilina e Ácido Clavulânico, 500mg e 50mg, Pó e Solvente p/ Solução Inject";"Pó e solvente para solução injetável";"500 mg/10 ml + 50 mg/10 ml";"Autorizado";"S";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Augmentin";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Augmentin";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Augmentin Duo";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Augmentin Duo, comprimidos 875/125 mg";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Augmentin ES";"Pó para suspensão oral";"600 mg/5 ml + 42.9 mg/5 ml";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Augmentin Forte";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"N";"GlaxoSmithkline Produtos Farmacêuticos, Lda.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Comprimido revestido";"500 mg + 125 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó e solvente para solução injetável";"1000 mg/20 ml + 200 mg/20 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó e solvente para solução injetável";"500 mg/10 ml + 50 mg/10 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó para solução para perfusão";"1000 mg + 100 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó para solução para perfusão";"2000 mg + 200 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"S";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox Plus";"Comprimido revestido";"875 mg + 125 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Betamox Plus 400";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox 125";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox 250";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox 500";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox DT";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox DT 400";"Pó para suspensão oral";"400 mg/5 ml + 57 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavamox ES";"Pó para suspensão oral";"600 mg/5 ml + 42.9 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Comprimido revestido";"500 mg + 125 mg";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Pó e solvente para solução injetável";"1000 mg/20 ml + 200 mg/20 ml";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Pó e solvente para solução injetável";"500 mg/10 ml + 50 mg/10 ml";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Pó para solução para perfusão";"1000 mg + 100 mg";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Pó para solução para perfusão";"2000 mg + 200 mg";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"N";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Clavepen Forte";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"N";"   Labesfal - Laboratórios Almiro, S.A.";
"Amoxicilina + Ácido clavulânico";"Fedroxx";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"S";"FHC - Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Fedroxx";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"S";"FHC - Farmacêutica, Lda.";
"Amoxicilina + Ácido clavulânico";"Forcid Solutab 875/125";"Comprimido dispersível";"875 mg + 125 mg";"Autorizado";"N";"Astellas Farma, Lda.";
"Amoxicilina + Ácido clavulânico";"Noprilam";"Comprimido revestido por película";"500 mg + 125 mg";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Noprilam";"Pó para suspensão oral";"125 mg/5 ml + 31.25 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Noprilam";"Pó para suspensão oral";"250 mg/5 ml + 62.5 mg/5 ml";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Amoxicilina + Ácido clavulânico";"Noprilam DT";"Comprimido revestido por película";"875 mg + 125 mg";"Autorizado";"N";"Bial - Portela & Cª, S.A.";
"Ampicilina";"Ampicilina Labesfal";"Pó para solução injetável";"1000 mg";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Ampicilina";"Ampicilina Labesfal";"Pó para solução injetável";"500 mg";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Ampicilina";"Hiperbiótico";"Pó para solução injetável";"1000 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Ampicilina";"Hiperbiótico";"Pó para solução injetável";"250 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Ampicilina";"Hiperbiótico";"Pó para solução injetável";"500 mg";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Ampicilina + Ampicilina benzatínica";"Hiperbiótico Retard";"Pó e veículo para suspensão injetável";"100 mg/4 ml + 400 mg/4 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Ampicilina + Ampicilina benzatínica";"Hiperbiótico Retard";"Pó e veículo para suspensão injetável";"200 mg/5 ml + 800 mg/5 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Ampicilina + Ampicilina benzatínica";"Hiperbiótico Retard";"Pó e veículo para suspensão injetável";"50 mg/3 ml + 200 mg/3 ml";"Autorizado";"N";"Laboratórios Atral, S.A.";
"Anacinra";"Kineret";"Solução injetável";"100 mg/0.67 ml";"Autorizado";"N";"Swedish Orphan Biovitrum, AB";
"Anacinra";"Kineret";"Solução injetável";"100 mg/0.67 ml";"Autorizado";"N";"Swedish Orphan Biovitrum, AB";
"Anagrelida";"Xagrid";"Cápsula";"0.5 mg";"Autorizado";"N";"Shire Pharmaceuticals Contracts Ltd.";
"Anastrozol";"Anastrozol Accord";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Anastrozol";"Anastrozol Actavis";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Anastrozol";"Anastrozol Azevedos";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Laboratórios Azevedos - Indústria Farmacêutica, S.A.";
"Anastrozol";"Anastrozol Farmoz";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Anastrozol";"Anastrozol Generis";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Anastrozol";"Anastrozol Germed";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Germed Farmacêutica, Lda.";
"Anastrozol";"Anastrozol Hikma";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Hikma Farmacêutica (Portugal), S.A.";
"Anastrozol";"Anastrozol Kabi";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Fresenius Kabi Oncology Plc.";
"Anastrozol";"Anastrozol Mylan";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Mylan, Lda.";
"Anastrozol";"Anastrozol PLS";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"PLS Pharma - Produtos Farmacêuticos, Lda";
"Anastrozol";"Anastrozol Pharmacare";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Pharmacare Premium Limited";
"Anastrozol";"Anastrozol Solufarma";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Solufarma - Produtos Farmacêuticos Unipessoal, Lda.";
"Anastrozol";"Anastrozol Stada";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Stada, Lda.";
"Anastrozol";"Anastrozol Teva";"Comprimido revestido por película";"1 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Anastrozol";"Arimidex";"Comprimido revestido por película";"1 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Anfotericina B";"Abelcet";"Concentrado para suspensão para perfusão";"5 mg/ml";"Autorizado";"N";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Anfotericina B";"Ambisome";"Pó para solução para perfusão";"50 mg";"Autorizado";"N";"Gilead Sciences Lda.";
"Anfotericina B";"Amphocil";"Pó para solução para perfusão";"100 mg";"Autorizado";"N";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Anfotericina B";"Amphocil";"Pó para solução para perfusão";"50 mg";"Autorizado";"N";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Anidulafungina";"Ecalta";"Pó e solvente para concentrado para solução para perfusão";"100 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Anidulafungina";"Ecalta";"Pó para concentrado para solução para perfusão";"100 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Antazolina + Nafazolina";"Alergiftalmina";"Colírio, solução";"5 mg/ml + 0.5 mg/ml";"Autorizado";"N";"DAVI II - Farmacêutica, S.A.";
"Antitripsina alfa-1";"Prolastin";"Pó e solvente para solução para perfusão";"1000 mg/40 ml";"Autorizado";"N";"Grifols Deutschland Gmbh";
"Antitripsina alfa-1";"Respreeza";"Pó e solvente para solução para perfusão";"1000 mg/20 ml";"Autorizado";"N";"CSL Behring GmbH";
"Antitrombina III";"ATenativ";"Pó e solvente para solução injetável";"1000 U.I./20 ml";"Autorizado";"N";"Octapharma - Produtos Farmacêuticos Lda.";
"Antitrombina III";"ATenativ";"Pó e solvente para solução injetável";"500 U.I./10 ml";"Autorizado";"N";"Octapharma - Produtos Farmacêuticos Lda.";
"Antitrombina III";"ATryn";"Pó para solução para perfusão";"1750 U.I.";"Autorizado";"N";"GTC Biotherapeutics UK Ltd.";
"Antitrombina III";"Anbinex";"Pó e solvente para solução injetável";"1000 U.I./20 ml";"Autorizado";"N";"Instituto Grifols, S.A.";
"Antitrombina III";"Anbinex";"Pó e solvente para solução injetável";"500 U.I./10 ml";"Autorizado";"N";"Instituto Grifols, S.A.";
"Antitrombina III";"Antitrombina III Baxalta";"Pó e solvente para solução injetável";"1000 U.I./20 ml";"Autorizado";"N";"Baxalta Innovations GmbH";
"Antitrombina III";"Antitrombina III Baxalta";"Pó e solvente para solução injetável";"500 U.I./10 ml";"Autorizado";"N";"Baxalta Innovations GmbH";
"Antitrombina III";"Kybernin P";"Pó e solvente para solução injetável";"1000 U.I./20 ml";"Autorizado";"N";"CSL Behring GmbH";
"Antitrombina III";"Kybernin P";"Pó e solvente para solução injetável";"500 U.I./10 ml";"Autorizado";"N";"CSL Behring GmbH";
"Apixabano";"Eliquis";"Comprimido revestido por película";"2.5 mg";"Autorizado";"N";"Bristol-Myers Squibb / Pfizer EEIG";
"Apixabano";"Eliquis";"Comprimido revestido por película";"5 mg";"Autorizado";"N";"Bristol-Myers Squibb / Pfizer EEIG";
"Apomorfina";"Apo-go";"   Solução injetável ou para perfusão";"10 mg/ml";"Autorizado";"N";"   Britannia Pharmaceuticals Ltd.";
"Apomorfina";"Apo-go";"   Solução para perfusão em seringa pré-cheia";"5 mg/ml";"Autorizado";"N";"   Britannia Pharmaceuticals Ltd.";
"Apomorfina";"Apo-go Pen";"Solução injetável";"10 mg/ml";"Autorizado";"N";"   Britannia Pharmaceuticals Ltd.";
"Apomorfina";"Dacepton";"   Solução injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"Ever Neuro Pharma GmbH.";
"Apraclonidina";"Iopidine";"Colírio, solução";"2.5 mg/0.25 ml";"Autorizado";"N";"Alcon Portugal - Produtos e Equipamentos Oftalmológicos, Lda.";
"Apraclonidina";"Iopidine";"Colírio, solução";"5 mg/ml";"Autorizado";"N";"Alcon Portugal - Produtos e Equipamentos Oftalmológicos, Lda.";
"Apremilaste";"Otezla";"Comprimido revestido por película";"(10 mg) + (20 mg) + (30 mg)";"Autorizado";"N";"Celgene Europe Limited";
"Apremilaste";"Otezla";"Comprimido revestido por película";"30 mg";"Autorizado";"N";"Celgene Europe Limited";
"Aprepitant";"Emend";"Cápsula";"(80 mg) + (125 mg)";"Autorizado";"N";"Merck Sharp & Dohme, Ltd.";
